-0.006 	-0.020292182 	0 	0 	0
-0.005987988 	-0.020292139 	-3.8532846e-10 	2.331385e-06 	-0.00022526978
-0.005975976 	-0.020292097 	-7.7065691e-10 	4.66277e-06 	-0.00045053956
-0.005963964 	-0.020292054 	-1.1559854e-09 	6.994155e-06 	-0.00067580934
-0.005951952 	-0.020292011 	-1.5413138e-09 	9.32554e-06 	-0.00090107912
-0.0059399399 	-0.02029197 	-1.8856108e-09 	1.1602002e-05 	-0.0011384255
-0.0059279279 	-0.02029193 	-2.1381937e-09 	1.3755699e-05 	-0.0014027657
-0.0059159159 	-0.020291891 	-2.3907766e-09 	1.5909396e-05 	-0.0016671059
-0.0059039039 	-0.020291852 	-2.6433595e-09 	1.8063094e-05 	-0.0019314461
-0.0058918919 	-0.020291812 	-2.8959424e-09 	2.0216791e-05 	-0.0021957863
-0.0058798799 	-0.020291773 	-3.1485253e-09 	2.2370488e-05 	-0.0024601265
-0.0058678679 	-0.020291733 	-3.4011082e-09 	2.4524185e-05 	-0.0027244667
-0.0058558559 	-0.020291694 	-3.6536911e-09 	2.6677882e-05 	-0.0029888068
-0.0058438438 	-0.020291624 	-3.9701785e-09 	3.1819726e-05 	-0.0032069319
-0.0058318318 	-0.020291545 	-4.3049883e-09 	3.7818322e-05 	-0.0034118062
-0.0058198198 	-0.020291466 	-4.6397982e-09 	4.3816918e-05 	-0.0036166806
-0.0058078078 	-0.020291388 	-4.974608e-09 	4.9815514e-05 	-0.0038215549
-0.0057957958 	-0.020291309 	-5.3094178e-09 	5.581411e-05 	-0.0040264293
-0.0057837838 	-0.020291233 	-5.5917511e-09 	6.1594419e-05 	-0.0042468152
-0.0057717718 	-0.02029116 	-5.8115368e-09 	6.7114549e-05 	-0.0044856897
-0.0057597598 	-0.020291088 	-6.0313226e-09 	7.263468e-05 	-0.0047245641
-0.0057477477 	-0.020291016 	-6.2511084e-09 	7.8154811e-05 	-0.0049634386
-0.0057357357 	-0.020290943 	-6.4708942e-09 	8.3674941e-05 	-0.0052023131
-0.0057237237 	-0.020290871 	-6.69068e-09 	8.9195072e-05 	-0.0054411875
-0.0057117117 	-0.020290798 	-6.9104658e-09 	9.4715203e-05 	-0.005680062
-0.0056996997 	-0.020290726 	-7.1302516e-09 	0.00010023533 	-0.0059189364
-0.0056876877 	-0.020290653 	-7.3500374e-09 	0.00010575546 	-0.0061578109
-0.0056756757 	-0.020290584 	-7.6350407e-09 	0.00011554692 	-0.0063499377
-0.0056636637 	-0.020290515 	-7.9262848e-09 	0.00012574711 	-0.0065375911
-0.0056516517 	-0.020290446 	-8.217529e-09 	0.0001359473 	-0.0067252445
-0.0056396396 	-0.020290377 	-8.5087731e-09 	0.0001461475 	-0.0069128979
-0.0056276276 	-0.020290308 	-8.8000173e-09 	0.00015634769 	-0.0071005513
-0.0056156156 	-0.020290239 	-9.0912614e-09 	0.00016654788 	-0.0072882047
-0.0056036036 	-0.020290175 	-9.2957905e-09 	0.00017599826 	-0.0075015901
-0.0055915916 	-0.020290112 	-9.4881629e-09 	0.00018534352 	-0.007718583
-0.0055795796 	-0.020290049 	-9.6805352e-09 	0.00019468878 	-0.0079355758
-0.0055675676 	-0.020289986 	-9.8729076e-09 	0.00020403404 	-0.0081525687
-0.0055555556 	-0.020289923 	-1.006528e-08 	0.0002133793 	-0.0083695616
-0.0055435435 	-0.02028986 	-1.0257652e-08 	0.00022272456 	-0.0085865544
-0.0055315315 	-0.020289797 	-1.0450025e-08 	0.00023206983 	-0.0088035473
-0.0055195195 	-0.020289734 	-1.0642397e-08 	0.00024141509 	-0.0090205401
-0.0055075075 	-0.020289671 	-1.0834769e-08 	0.00025076035 	-0.009237533
-0.0054954955 	-0.020289611 	-1.1038116e-08 	0.00026105447 	-0.0094450281
-0.0054834835 	-0.020289563 	-1.1289499e-08 	0.00027550168 	-0.0096109522
-0.0054714715 	-0.020289514 	-1.1540881e-08 	0.00028994889 	-0.0097768763
-0.0054594595 	-0.020289466 	-1.1792264e-08 	0.0003043961 	-0.0099428004
-0.0054474474 	-0.020289418 	-1.2043646e-08 	0.00031884331 	-0.010108724
-0.0054354354 	-0.020289369 	-1.2295029e-08 	0.00033329053 	-0.010274649
-0.0054234234 	-0.020289321 	-1.2546411e-08 	0.00034773774 	-0.010440573
-0.0054114114 	-0.020289274 	-1.2769786e-08 	0.00036174953 	-0.01061458
-0.0053993994 	-0.020289231 	-1.2938723e-08 	0.00037491498 	-0.0108043
-0.0053873874 	-0.020289187 	-1.3107659e-08 	0.00038808043 	-0.01099402
-0.0053753754 	-0.020289144 	-1.3276595e-08 	0.00040124588 	-0.01118374
-0.0053633634 	-0.020289101 	-1.3445532e-08 	0.00041441133 	-0.011373459
-0.0053513514 	-0.020289057 	-1.3614468e-08 	0.00042757678 	-0.011563179
-0.0053393393 	-0.020289014 	-1.3783404e-08 	0.00044074223 	-0.011752899
-0.0053273273 	-0.020288971 	-1.3952341e-08 	0.00045390768 	-0.011942619
-0.0053153153 	-0.020288927 	-1.4121277e-08 	0.00046707313 	-0.012132339
-0.0053033033 	-0.020288884 	-1.4290213e-08 	0.00048023858 	-0.012322059
