-0.006 	-0.017862761 	0 	0 	0
-0.005987988 	-0.017862742 	1.085935e-11 	7.4518661e-07 	-0.00062994702
-0.005975976 	-0.017862722 	2.17187e-11 	1.4903732e-06 	-0.001259894
-0.005963964 	-0.017862702 	3.257805e-11 	2.2355598e-06 	-0.0018898411
-0.005951952 	-0.017862683 	4.3437401e-11 	2.9807465e-06 	-0.0025197881
-0.0059399399 	-0.017862663 	5.4296751e-11 	3.7259331e-06 	-0.0031497351
-0.0059279279 	-0.017862644 	6.325677e-11 	4.4107958e-06 	-0.0037958925
-0.0059159159 	-0.017862625 	7.2138467e-11 	5.093171e-06 	-0.0044427184
-0.0059039039 	-0.017862605 	8.1020164e-11 	5.7755462e-06 	-0.0050895443
-0.0058918919 	-0.017862586 	8.990186e-11 	6.4579214e-06 	-0.0057363702
-0.0058798799 	-0.017862567 	9.8783557e-11 	7.1402966e-06 	-0.0063831961
-0.0058678679 	-0.017862547 	1.0765232e-10 	7.8723664e-06 	-0.0070261169
-0.0058558559 	-0.017862522 	1.1622318e-10 	9.7492642e-06 	-0.0075790752
-0.0058438438 	-0.017862496 	1.2479404e-10 	1.1626162e-05 	-0.0081320335
-0.0058318318 	-0.01786247 	1.333649e-10 	1.350306e-05 	-0.0086849917
-0.0058198198 	-0.017862444 	1.4193576e-10 	1.5379958e-05 	-0.00923795
-0.0058078078 	-0.017862419 	1.5050662e-10 	1.7256855e-05 	-0.0097909083
-0.0057957958 	-0.017862393 	1.585909e-10 	1.9085093e-05 	-0.010348591
-0.0057837838 	-0.01786237 	1.6566511e-10 	2.0812321e-05 	-0.01091608
-0.0057717718 	-0.017862346 	1.7273933e-10 	2.253955e-05 	-0.01148357
-0.0057597598 	-0.017862322 	1.7981354e-10 	2.4266778e-05 	-0.012051059
-0.0057477477 	-0.017862298 	1.8688776e-10 	2.5994006e-05 	-0.012618549
-0.0057357357 	-0.017862274 	1.9396197e-10 	2.7721234e-05 	-0.013186039
-0.0057237237 	-0.01786225 	2.0103619e-10 	2.9448463e-05 	-0.013753528
-0.0057117117 	-0.017862228 	2.0765368e-10 	3.2016879e-05 	-0.014269875
-0.0056996997 	-0.017862207 	2.1398083e-10 	3.5120049e-05 	-0.01475371
-0.0056876877 	-0.017862185 	2.2030797e-10 	3.8223219e-05 	-0.015237545
-0.0056756757 	-0.017862164 	2.2663512e-10 	4.1326389e-05 	-0.01572138
-0.0056636637 	-0.017862142 	2.3296227e-10 	4.4429559e-05 	-0.016205215
-0.0056516517 	-0.017862121 	2.3928942e-10 	4.7532729e-05 	-0.01668905
-0.0056396396 	-0.0178621 	2.4546206e-10 	5.060416e-05 	-0.017174466
